id,timestamp,merchant,category,amount,currency,status,payment_method
TXN2025008073,2025-10-10T03:54:53Z,Croma,Shopping,17105.09,INR,FAILED,UPI
TXN2025008074,2025-11-07T17:33:55Z,YouTube Premium,Entertainment,330.84,INR,SUCCESS,Netbanking
TXN2025008075,2025-10-30T08:43:55Z,Hotstar,Entertainment,-273.61,INR,SUCCESS,Debit Card
TXN2025008076,2026-05-20T20:58:18Z,IndiGo,Travel,3204.25,INR,SUCCESS,Netbanking
TXN2025008077,2026-05-28T04:55:33Z,Amazon,Shopping,1482.15,INR,SUCCESS,UPI
TXN2025008078,2025-10-31,Zepto,Groceries,2232.0,INR,SUCCESS,Credit Card
TXN2025008079,1762313315000,McDonald's,Food & Dining,672.03,INR,SUCCESS,Netbanking
TXN2025008080,1764939168000,Starbucks,Food & Dining,767.0,INR,FAILED,Credit Card
TXN2025008081,2026-04-20T19:58:18+05:30,upGrad,Education,47569.85,INR,SUCCESS,Netbanking
TXN2025008082,2025-11-04T21:28:47Z,1mg,Health,3143.0,INR,SUCCESS,Debit Card
TXN2025008083,2025-07-03T23:12:30Z,BookMyShow,Entertainment,500.87,INR,SUCCESS,Credit Card
TXN2025008084,2026-04-20T19:23:11Z,Uber,Travel,2924.61,INR,FAILED,Netbanking
TXN2025008085,2026-03-26T20:13:30+05:30,PharmEasy,Health,6155.58,INR,FAILED,Netbanking
TXN2025008086,2026-01-07T20:31:10Z,Policybazaar,Insurance,5720.72,INR,SUCCESS,Debit Card
TXN2025008087,2026-04-28T19:48:04+05:30,Flipkart,Shopping,13388.0,INR,SUCCESS,UPI
TXN2025008088,2026-05-03T02:03:24Z,Myntra,Shopping,5646.93,INR,SUCCESS,Netbanking
TXN2025008089,2026-07-03T15:30:44Z,Starbucks,Food & Dining,407.89,INR,SUCCESS,Netbanking
TXN2025008090,2026-06-19T14:21:53+05:30,Coursera,Education,43426.0,INR,SUCCESS,UPI
TXN2025008091,2026-01-29T17:58:36Z,BPCL,Fuel,1181.62,INR,FAILED,Debit Card
TXN2025008092,2025-08-05T06:29:21Z,Domino's,Food & Dining,324.87,INR,SUCCESS,Debit Card
TXN2025008093,2025-10-10,HDFC Ergo,Insurance,6789.86,INR,SUCCESS,Credit Card
TXN2025008094,2025-07-08T07:03:49+05:30,HDFC Ergo,Insurance,17069.58,INR,SUCCESS,UPI
TXN2025008095,2025-11-05T07:28:01Z,upGrad,Education,19712.0,INR,SUCCESS,Credit Card
TXN2025008096,2026-04-26T03:53:10Z,Airtel,Utilities,2407.97,INR,SUCCESS,Netbanking
TXN2025008097,2025-12-20T07:09:53Z,Indian Oil,Fuel,1508.27,INR,SUCCESS,Debit Card
TXN2025008098,04/02/2026 19:38:25,Nykaa,Shopping,4846.98,INR,FAILED,UPI
TXN2025008099,2025-07-03T03:59:25+05:30,Blinkit,Groceries,1154.25,INR,SUCCESS,Netbanking
TXN2025008100,2025-07-04T21:23:21Z,Coursera,Education,30104.1,INR,SUCCESS,Netbanking
TXN2025008101,2025-12-13T04:30:32Z,Shell,Fuel,811.0,INR,SUCCESS,Netbanking
TXN2025008102,1776414904000,Nykaa,Shopping,12205.0,INR,SUCCESS,Netbanking
TXN2025008103,2025-07-19T04:02:04Z,Hotstar,Entertainment,1115.0,INR,SUCCESS,Debit Card
TXN2025008104,2025-11-02T23:54:53Z,Myntra,Shopping,15626.9,INR,SUCCESS,UPI
TXN2025008105,2026-05-20T00:07:33+05:30,ACT Fibernet,Utilities,1626.0,INR,SUCCESS,Debit Card
TXN2025008106,2026-01-25T06:37:33Z,Policybazaar,Insurance,38519.19,INR,SUCCESS,UPI
TXN2025008107,2025-09-08T12:34:53+05:30,Airtel,Utilities,3211.55,INR,SUCCESS,Debit Card
TXN2025008108,1769074403000,Spotify,Entertainment,1001.45,INR,SUCCESS,Netbanking
TXN2025008109,2025-12-14T04:02:00+05:30,BSES,Utilities,1791.0,INR,SUCCESS,Credit Card
TXN2025008110,2026-05-06T19:56:48Z,upGrad,Education,-5985.44,INR,SUCCESS,Credit Card
TXN2025008111,2025-09-18T12:03:00Z,Zepto,Groceries,3641.0,INR,SUCCESS,Credit Card
TXN2025008112,2025-09-07,Myntra,,6746.01,INR,SUCCESS,Debit Card
TXN2025008113,2025-12-12T05:00:41+05:30,Practo,Health,3474.0,INR,SUCCESS,Debit Card
TXN2025008114,2026-02-09T13:22:47Z,upGrad,Education,3935.85,INR,SUCCESS,Credit Card
TXN2025008115,2026-02-12T13:45:00Z,Unacademy,Education,42599.0,INR,SUCCESS,Debit Card
TXN2025008116,1764430674000,upGrad,Education,26126.97,INR,SUCCESS,UPI
TXN2025008117,2025-11-10,Amazon,Shopping,3462.86,INR,SUCCESS,Netbanking
TXN2025008118,2025-08-07,Ajio,Shopping,1423.0,INR,SUCCESS,UPI
TXN2025008119,1767779707000,BPCL,Fuel,2658.0,INR,SUCCESS,UPI
TXN2025008120,04/09/2025 09:37:31,McDonald's,Food & Dining,782.92,INR,FAILED,UPI
TXN2025008121,2025-12-25T12:22:38Z,HDFC Ergo,Insurance,26670.17,INR,FAILED,Credit Card
TXN2025008122,1781003815000,Spotify,Entertainment,2328.56,INR,PENDING,UPI
TXN2025008123,2025-11-25,DMart,Groceries,1002.52,INR,SUCCESS,UPI
TXN2025008124,2026-02-08T02:57:54Z,Jio,Utilities,2527.0,INR,SUCCESS,Debit Card
TXN2025008125,2026-04-16T13:41:01Z,Shell,Fuel,3938.61,INR,SUCCESS,Netbanking
TXN2025008126,2026-05-31T10:21:49Z,Starbucks,Food & Dining,223.55,INR,SUCCESS,Netbanking
TXN2025008127,2026-02-26T02:24:28Z,Ola,Travel,8349.93,INR,SUCCESS,Credit Card
TXN2025008128,2026-05-09T15:49:01+05:30,DMart,Groceries,5276.62,INR,SUCCESS,UPI
TXN2025008129,2025-12-18T13:34:43+05:30,BookMyShow,Entertainment,1593.0,INR,SUCCESS,Netbanking
TXN2025008130,2026-05-31T19:17:33+05:30,IRCTC,Travel,7436.74,INR,SUCCESS,Netbanking
TXN2025008131,1758022089000,Flipkart,Shopping,14774.0,INR,SUCCESS,Debit Card
TXN2025008132,2026-03-06T05:08:24Z,Myntra,Shopping,13669.91,INR,PENDING,Netbanking
TXN2025008133,2025-10-20T07:21:47Z,BookMyShow,,907.0,INR,SUCCESS,Credit Card
TXN2025008134,2025-07-24T20:10:24Z,Zomato,Food & Dining,710.0,INR,SUCCESS,Debit Card
TXN2025008135,1769215596000,Udemy,Education,39586.0,INR,SUCCESS,Netbanking
TXN2025008136,26/05/2026 18:22:19,Domino's,Food & Dining,419.37,INR,SUCCESS,Credit Card
TXN2025008137,2025-10-19T07:25:29Z,BSES,Utilities,1430.78,INR,FAILED,Netbanking
TXN2025008138,2026-07-03T15:09:07Z,Practo,Health,6846.06,INR,SUCCESS,Credit Card
TXN2025008139,1767702001000,Starbucks,Food & Dining,324.0,INR,SUCCESS,UPI
TXN2025008140,2025-11-20T19:34:10Z,Croma,Shopping,15330.65,INR,FAILED,Credit Card
TXN2025008141,1762067148000,Swiggy,Food & Dining,654.79,INR,SUCCESS,UPI
TXN2025008142,2026-07-05T01:31:04Z,Myntra,Shopping,16147.16,INR,SUCCESS,Netbanking
TXN2025008143,2026-01-27T12:53:11+05:30,JioMart,Groceries,2003.0,INR,PENDING,UPI
TXN2025008144,2025-07-10T05:34:03Z,Shell,Fuel,1631.0,INR,SUCCESS,Credit Card
TXN2025008145,2025-07-02T00:52:24+05:30,Indian Oil,Fuel,1158.0,INR,SUCCESS,Credit Card
TXN2025008146,21/11/2025 20:51:25,Netflix,Entertainment,888.0,INR,SUCCESS,Credit Card
TXN2025008147,2025-11-21T09:13:48Z,Shell,Fuel,1942.0,INR,SUCCESS,UPI
TXN2025008148,2025-08-01T01:56:21Z,Ola,Travel,3099.0,INR,SUCCESS,Netbanking
TXN2025008149,2026-04-27T14:58:28Z,BPCL,Fuel,2540.58,INR,FAILED,UPI
TXN2025008150,1780347991000,LIC Premium,Insurance,15415.0,INR,SUCCESS,UPI
TXN2025008151,2025-07-10T06:58:35Z,HP Petrol,Fuel,3040.0,INR,SUCCESS,UPI
TXN2025008152,2026-04-03T17:51:54Z,Blinkit,Groceries,880.0,INR,SUCCESS,Netbanking
TXN2025008153,2025-10-15,Rapido,Travel,5761.0,INR,SUCCESS,Debit Card
TXN2025008154,2026-06-20T19:27:26Z,McDonald's,Food & Dining,378.35,INR,SUCCESS,Credit Card
TXN2025008155,2025-08-26,Nykaa,Shopping,8695.31,INR,SUCCESS,Netbanking
TXN2025008156,2025-10-12T00:06:27+05:30,BPCL,Fuel,2786.98,INR,SUCCESS,Credit Card
TXN2025008157,2025-07-17T07:51:44+05:30,Indian Oil,Fuel,2361.87,INR,SUCCESS,Credit Card
TXN2025008158,2026-02-19T20:21:14Z,Unacademy,Education,20959.53,INR,SUCCESS,Netbanking
TXN2025008159,2026-05-11T19:25:06Z,Starbucks,Food & Dining,406.0,INR,SUCCESS,Netbanking
TXN2025008160,2026-05-25T23:13:38Z,Amazon,Shopping,2974.77,INR,SUCCESS,Credit Card
TXN2025008161,2026-02-24T20:46:25Z,BSES,Utilities,877.1,INR,PENDING,Credit Card
TXN2025008162,2025-07-27T23:57:34+05:30,Udemy,Education,17897.95,INR,SUCCESS,Credit Card
TXN2025008163,2025-09-12T16:04:07+05:30,Jio,Utilities,1484.0,INR,SUCCESS,Debit Card
TXN2025008164,2026-03-27T00:54:50Z,IRCTC,Travel,8717.0,INR,SUCCESS,UPI
TXN2025008165,31/10/2025 09:06:21,Coursera,Education,17535.91,INR,SUCCESS,Debit Card
TXN2025008166,2025-08-15T08:11:42Z,Spotify,Entertainment,2387.92,INR,SUCCESS,UPI
TXN2025008167,2025-08-12T01:10:32Z,Policybazaar,Insurance,22407.0,INR,SUCCESS,Netbanking
TXN2025008168,2025-08-11T20:39:59+05:30,upGrad,Education,13565.6,INR,SUCCESS,Netbanking
TXN2025008169,2025-12-07,Practo,Health,3921.55,INR,SUCCESS,Credit Card
TXN2025008170,2025-08-19T18:19:46Z,IndiGo,Travel,8786.43,INR,SUCCESS,UPI
TXN2025008171,2025-10-02T05:45:49Z,BigBasket,Groceries,1187.23,INR,SUCCESS,Credit Card
TXN2025008172,2026-04-25T05:35:27Z,Flipkart,Shopping,12023.97,INR,SUCCESS,Debit Card
TXN2025008173,2025-08-29T15:16:52+05:30,Zomato,Food & Dining,596.25,INR,SUCCESS,UPI
TXN2025008174,2025-10-04,Rapido,Travel,250.76,INR,SUCCESS,Netbanking
TXN2025008175,2025-07-16T13:48:05+05:30,BookMyShow,Entertainment,1156.0,INR,SUCCESS,Credit Card
TXN2025008176,2025-10-31T03:08:56+05:30,BookMyShow,Entertainment,249.0,INR,SUCCESS,Netbanking
TXN2025008177,2025-11-16T09:15:58Z,Jio,Utilities,868.37,INR,SUCCESS,Netbanking
TXN2025008178,2026-04-27T20:04:08+05:30,Ola,Travel,4863.26,INR,SUCCESS,Credit Card
TXN2025008179,2026-02-05T03:06:01+05:30,Ola,Travel,1871.18,INR,PENDING,UPI
TXN2025008180,2026-01-27T06:22:32Z,Amazon,Shopping,11093.66,INR,SUCCESS,Debit Card
TXN2025008181,2025-12-29T00:34:34Z,Tata Power,Utilities,1849.95,INR,SUCCESS,UPI
TXN2025008182,2025-08-10T06:45:50Z,HP Petrol,Fuel,3269.59,INR,SUCCESS,Netbanking
TXN2025008183,2026-03-24T00:42:48Z,Ola,Travel,3753.13,INR,SUCCESS,UPI
TXN2025008184,2025-07-05T03:34:29Z,Jio,Utilities,1996.66,INR,SUCCESS,Netbanking
TXN2025008185,2026-06-18T15:51:10+05:30,Hotstar,Entertainment,2155.62,INR,SUCCESS,UPI
TXN2025008186,2026-04-09T01:48:44Z,Croma,Shopping,8933.0,INR,SUCCESS,Debit Card
TXN2025008187,2025-11-03T06:09:15+05:30,Croma,Shopping,9956.0,INR,SUCCESS,UPI
TXN2025008188,1766393830000,Jio,Utilities,2001.0,INR,SUCCESS,Credit Card
TXN2025008189,1771814868000,Croma,Shopping,11492.0,INR,SUCCESS,Netbanking
TXN2025008190,2025-07-17T00:49:43+05:30,1mg,Health,3183.0,INR,SUCCESS,UPI
TXN2025008191,1751455322000,HP Petrol,Fuel,1348.51,INR,SUCCESS,Debit Card
TXN2025008192,2025-12-25T02:43:51+05:30,LIC Premium,Insurance,11451.42,INR,SUCCESS,UPI
TXN2025008193,2025-09-13T11:46:29Z,BigBasket,Groceries,5415.07,INR,SUCCESS,Netbanking
TXN2025008194,2025-12-25,DMart,Groceries,3373.36,INR,FAILED,Credit Card
TXN2025008195,28/07/2025 06:43:26,BookMyShow,Entertainment,289.0,INR,SUCCESS,UPI
TXN2025008196,2025-12-08T22:47:07Z,Jio,Utilities,2520.67,INR,SUCCESS,UPI
TXN2025008197,2026-02-10T10:59:24+05:30,DMart,Groceries,5554.83,INR,SUCCESS,Debit Card
TXN2025008198,2026-04-08T11:36:58+05:30,MakeMyTrip,Travel,5835.04,INR,PENDING,UPI
TXN2025008199,1782257002000,upGrad,Education,12428.17,INR,SUCCESS,Debit Card
TXN2025008200,2025-08-11T07:01:24Z,BYJU'S,Education,50786.0,INR,SUCCESS,Netbanking
TXN2025008201,2026-01-09T14:08:13Z,HDFC Ergo,Insurance,35258.96,INR,SUCCESS,Debit Card
TXN2025008202,2026-01-05T23:32:42+05:30,Amazon,Shopping,6238.64,INR,PENDING,UPI
TXN2025008203,2026-04-04T05:14:25Z,IndiGo,Travel,5759.31,INR,SUCCESS,Debit Card
TXN2025008204,02/01/2026 15:28:20,Croma,Shopping,17524.0,INR,SUCCESS,Debit Card
TXN2025008205,1771246257000,BookMyShow,Entertainment,2458.0,INR,SUCCESS,Debit Card
TXN2025008206,2025-08-13T04:33:48+05:30,LIC Premium,Insurance,11203.0,INR,SUCCESS,Credit Card
TXN2025008207,1763114559000,Airtel,Utilities,945.9,INR,SUCCESS,Netbanking
TXN2025008208,2025-10-28T17:43:47Z,YouTube Premium,Entertainment,1170.0,INR,SUCCESS,Netbanking
TXN2025008209,2025-10-07T01:15:06Z,HP Petrol,Fuel,1596.97,INR,SUCCESS,UPI
TXN2025008210,2026-07-12T16:26:32Z,JioMart,Groceries,2820.0,INR,SUCCESS,Credit Card
TXN2025008211,1768454446000,Myntra,Shopping,10938.21,INR,SUCCESS,Debit Card
TXN2025008212,2026-06-16T10:41:10Z,Jio,Utilities,1331.0,INR,SUCCESS,Debit Card
TXN2025008213,2025-12-11T14:59:39Z,Nykaa,Shopping,4993.04,INR,SUCCESS,Netbanking
TXN2025008214,2025-07-22T07:04:20+05:30,Uber,Travel,5569.17,INR,SUCCESS,Credit Card
TXN2025008215,2026-02-24T23:01:37Z,Ajio,Shopping,17694.24,INR,SUCCESS,UPI
TXN2025008216,2026-04-27T04:11:44Z,Jio,Utilities,-2398.0,INR,SUCCESS,UPI
TXN2025008217,2026-06-24T16:15:16Z,MakeMyTrip,Travel,4747.52,INR,SUCCESS,Netbanking
TXN2025008218,1759247050000,Coursera,Education,30027.0,INR,SUCCESS,Credit Card
TXN2025008219,2026-02-21T06:40:45+05:30,Ola,Travel,7541.98,INR,PENDING,Netbanking
TXN2025008220,2025-10-06T23:33:11Z,Ajio,Shopping,3088.14,INR,SUCCESS,Netbanking
TXN2025008221,2025-08-03T12:14:55Z,Uber,Travel,5154.37,INR,SUCCESS,Credit Card
TXN2025008222,2026-03-07T02:30:53+05:30,Spotify,Entertainment,1092.8,INR,SUCCESS,UPI
TXN2025008223,2026-03-10T21:55:57Z,BPCL,Fuel,4155.0,INR,SUCCESS,Debit Card
TXN2025008224,1759086602000,PharmEasy,Health,1252.0,INR,SUCCESS,Debit Card
TXN2025008225,2026-04-10T04:13:08Z,Swiggy,Food & Dining,625.0,INR,SUCCESS,Credit Card
TXN2025008226,1764406543000,Jio,Utilities,1561.0,INR,SUCCESS,UPI
TXN2025008227,2026-02-20T16:16:55Z,PharmEasy,Health,5625.0,INR,SUCCESS,UPI
TXN2025008228,2025-11-30T02:19:43Z,Swiggy,Food & Dining,156.0,INR,SUCCESS,Debit Card
TXN2025008229,2026-04-06T11:47:56Z,Zepto,Groceries,2236.0,INR,SUCCESS,UPI
TXN2025008230,2026-06-03T08:51:03Z,Starbucks,Food & Dining,194.95,INR,SUCCESS,Netbanking
TXN2025008231,2026-04-09T04:17:51Z,Ajio,Shopping,11902.36,INR,SUCCESS,Credit Card
TXN2025008232,15/05/2026 23:29:05,Swiggy,Food & Dining,830.0,INR,SUCCESS,Credit Card
TXN2025008233,2026-01-13T16:25:35+05:30,JioMart,Groceries,4091.72,INR,SUCCESS,Credit Card
TXN2025008234,2025-08-31T01:43:48Z,Starbucks,Food & Dining,509.28,INR,SUCCESS,Netbanking
TXN2025008235,2025-12-03T06:59:57+05:30,Hotstar,Entertainment,1027.14,INR,SUCCESS,UPI
TXN2025008236,23/01/2026 16:35:46,Domino's,Food & Dining,704.0,INR,SUCCESS,Netbanking
TXN2025008237,2026-05-13T00:50:06+05:30,Policybazaar,Insurance,36445.55,INR,SUCCESS,UPI
TXN2025008238,2026-03-06T01:29:25Z,IRCTC,Travel,6086.0,INR,PENDING,Debit Card
TXN2025008239,2025-09-07T04:16:41Z,Domino's,Food & Dining,861.37,INR,SUCCESS,Netbanking
TXN2025008240,2025-10-29T10:26:54+05:30,YouTube Premium,Entertainment,2284.0,INR,SUCCESS,Debit Card
TXN2025008241,2026-06-22T08:46:44+05:30,Policybazaar,Insurance,27351.0,INR,SUCCESS,Debit Card
TXN2025008242,2025-10-19T11:14:48+05:30,Starbucks,Food & Dining,780.95,INR,SUCCESS,Netbanking
TXN2025008243,2025-12-07T11:37:43Z,Unacademy,Education,46887.0,INR,SUCCESS,Credit Card
TXN2025008244,2025-11-14T14:42:13Z,Indian Oil,Fuel,1996.03,INR,SUCCESS,Netbanking
TXN2025008245,2026-02-03T20:20:20+05:30,JioMart,Groceries,2347.16,INR,SUCCESS,Debit Card
TXN2025008246,10/10/2025 02:26:45,Apollo Pharmacy,Health,6534.0,INR,SUCCESS,UPI
TXN2025008247,2026-07-09T16:55:09+05:30,Unacademy,Education,19589.0,INR,SUCCESS,Credit Card
TXN2025008248,2025-08-08T04:57:59Z,Policybazaar,Insurance,10293.93,INR,SUCCESS,Debit Card
TXN2025008249,1759565868000,LIC Premium,Insurance,10393.19,INR,SUCCESS,Credit Card
TXN2025008250,2025-10-17T05:18:19Z,1mg,Health,6722.92,INR,SUCCESS,Debit Card
TXN2025008251,1756189691000,MakeMyTrip,Travel,2205.53,INR,SUCCESS,Debit Card
TXN2025008252,2026-07-04T10:31:26+05:30,Netflix,Entertainment,1745.58,INR,SUCCESS,Debit Card
TXN2025008253,2026-06-14T18:23:29+05:30,BYJU'S,Education,3903.85,INR,SUCCESS,Netbanking
TXN2025008254,30/11/2025 18:14:08,Ajio,Shopping,4971.27,INR,SUCCESS,Debit Card
TXN2025008255,2026-05-03,Practo,Health,3443.66,INR,SUCCESS,Credit Card
TXN2025008256,2026-05-05T13:15:10Z,Coursera,Education,42771.0,INR,SUCCESS,Netbanking
TXN2025008257,2026-06-03T18:15:55Z,Airtel,Utilities,2271.8,INR,SUCCESS,UPI
TXN2025008258,2025-10-22T00:10:40Z,Domino's,Food & Dining,585.22,INR,SUCCESS,Credit Card
TXN2025008259,2025-10-04T22:35:00Z,Practo,Health,3628.85,INR,SUCCESS,Netbanking
TXN2025008260,2026-01-12T00:35:26Z,Cult.fit,Health,1928.0,INR,SUCCESS,Netbanking
TXN2025008261,2025-12-30,Netflix,Entertainment,1338.42,INR,SUCCESS,UPI
TXN2025008262,2025-07-01T10:57:00Z,Uber,Travel,2700.83,INR,SUCCESS,Debit Card
TXN2025008263,2025-11-18,BSES,Utilities,2060.39,INR,SUCCESS,Debit Card
TXN2025008264,2026-06-12T06:45:34Z,MakeMyTrip,Travel,2527.59,INR,SUCCESS,Debit Card
TXN2025008265,2025-09-25T08:35:06Z,Myntra,,11834.08,INR,SUCCESS,Credit Card
TXN2025008266,29/12/2025 12:27:58,Rapido,Travel,2622.05,INR,SUCCESS,UPI
TXN2025008267,2026-03-11T02:29:43Z,Indian Oil,Fuel,3588.69,INR,SUCCESS,UPI
TXN2025008268,2026-03-09T14:39:28Z,LIC Premium,Insurance,10714.0,INR,SUCCESS,Credit Card
TXN2025008269,1777595355000,DMart,Groceries,5617.85,INR,SUCCESS,Debit Card
TXN2025008270,20/09/2025 06:32:56,DMart,Groceries,3830.45,INR,SUCCESS,UPI
TXN2025008271,2025-08-08T21:35:53Z,Nykaa,Shopping,9581.0,INR,SUCCESS,Credit Card
TXN2025008272,1783927267000,Hotstar,Entertainment,874.0,INR,SUCCESS,UPI
TXN2025008273,2026-07-14T12:39:03+05:30,DMart,Groceries,1759.36,INR,SUCCESS,Credit Card
TXN2025008274,2026-01-06T03:11:47Z,Tata Power,Utilities,2297.64,INR,SUCCESS,Debit Card
TXN2025008275,1783084312000,Zomato,Food & Dining,466.28,INR,FAILED,UPI
TXN2025008276,2026-03-17T11:31:30Z,Cult.fit,Health,2904.0,INR,SUCCESS,Credit Card
TXN2025008277,1775259167000,Airtel,Utilities,1535.39,INR,SUCCESS,Credit Card
TXN2025008278,2025-07-02,Ajio,Shopping,7893.83,INR,SUCCESS,Netbanking
TXN2025008279,2026-01-07T11:46:40Z,1mg,Health,3748.0,INR,SUCCESS,Netbanking
TXN2025008280,1779752733000,Indian Oil,Fuel,2986.05,INR,SUCCESS,Credit Card
TXN2025008281,1767905294000,Airtel,Utilities,2194.08,INR,SUCCESS,Debit Card
TXN2025008282,1772122571000,Croma,Shopping,12711.51,INR,SUCCESS,Netbanking
TXN2025008283,2026-05-11T20:50:12+05:30,Ola,Travel,3621.47,INR,FAILED,Debit Card
TXN2025008284,1774087057000,Spotify,Entertainment,800.0,INR,SUCCESS,Credit Card
TXN2025008285,2026-04-05T22:15:13+05:30,Indian Oil,Fuel,4157.92,INR,FAILED,Credit Card
TXN2025008286,1776217884000,HP Petrol,Fuel,1162.31,INR,SUCCESS,UPI
TXN2025008287,2025-08-10T10:00:01Z,Flipkart,Shopping,7752.58,INR,SUCCESS,Debit Card
TXN2025008288,2026-05-27T23:39:52+05:30,Croma,Shopping,8851.0,INR,SUCCESS,Netbanking
TXN2025008289,2025-09-25T17:13:21Z,Flipkart,Shopping,6723.0,INR,SUCCESS,Credit Card
TXN2025008290,2026-07-01,McDonald's,Food & Dining,881.29,INR,SUCCESS,Credit Card
TXN2025008291,2025-10-25T00:38:20+05:30,McDonald's,Food & Dining,738.0,INR,SUCCESS,Debit Card
TXN2025008292,2025-12-12,BookMyShow,Entertainment,2217.55,INR,SUCCESS,UPI
TXN2025008293,2025-08-25T02:40:37Z,Tata Power,Utilities,1452.22,INR,SUCCESS,UPI
TXN2025008294,2026-01-21T23:01:19Z,Zomato,Food & Dining,733.0,INR,SUCCESS,Debit Card
TXN2025008295,2026-06-10T18:56:30+05:30,Coursera,Education,33983.13,INR,SUCCESS,Netbanking
TXN2025008296,2026-03-04T23:06:20Z,Starbucks,Food & Dining,719.39,INR,FAILED,Debit Card
TXN2025008297,1780654474000,MakeMyTrip,Travel,4712.08,INR,SUCCESS,Netbanking
TXN2025008298,2025-11-06T06:45:53Z,Ola,Travel,1040.87,INR,SUCCESS,Netbanking
TXN2025008299,2026-04-10T13:48:47+05:30,BookMyShow,Entertainment,2467.0,INR,SUCCESS,Netbanking
TXN2025008300,04/09/2025 03:40:53,Cult.fit,Health,4092.49,INR,SUCCESS,Netbanking
TXN2025008301,2026-04-27T15:18:03Z,Blinkit,Groceries,-4150.48,INR,SUCCESS,Credit Card
TXN2025008302,2026-01-01T12:37:01Z,Hotstar,Entertainment,2290.36,INR,SUCCESS,Credit Card
TXN2025008303,02/09/2025 12:06:17,Amazon,Shopping,1703.95,INR,SUCCESS,Debit Card
TXN2025008304,1755804417000,Policybazaar,Insurance,32038.52,INR,SUCCESS,UPI
TXN2025008305,2026-04-11T09:39:00Z,Airtel,Utilities,1273.07,INR,SUCCESS,Debit Card
TXN2025008306,2025-10-12T17:13:48Z,Udemy,Education,17187.76,INR,SUCCESS,Netbanking
TXN2025008307,2026-02-09,Coursera,Education,15588.23,INR,SUCCESS,Netbanking
TXN2025008308,2026-01-31T11:33:52Z,Uber,Travel,5770.36,INR,SUCCESS,UPI
TXN2025008309,2025-08-24,Apollo Pharmacy,Health,6642.81,INR,SUCCESS,Netbanking
TXN2025008310,2025-11-15T18:29:13+05:30,Airtel,Utilities,3306.0,INR,SUCCESS,Credit Card
TXN2025008311,1751494066000,Coursera,Education,35352.62,INR,SUCCESS,Netbanking
TXN2025008312,2026-01-27T02:55:29Z,Starbucks,,369.0,INR,SUCCESS,Debit Card
TXN2025008313,2025-07-12T14:56:50Z,Amazon,,11757.0,INR,SUCCESS,UPI
TXN2025008314,2025-07-08T08:32:44+05:30,Udemy,Education,29687.2,INR,SUCCESS,Debit Card
TXN2025008315,2026-04-14T20:44:20Z,PharmEasy,Health,872.0,INR,SUCCESS,Netbanking
TXN2025008316,2025-12-06T07:01:57Z,Jio,Utilities,3339.0,INR,SUCCESS,Netbanking
TXN2025008317,05/08/2025 19:46:55,Unacademy,Education,21327.0,INR,SUCCESS,Debit Card
TXN2025008318,2025-07-01,Starbucks,Food & Dining,678.0,INR,SUCCESS,UPI
TXN2025008319,2025-11-22T06:09:30Z,Swiggy,Food & Dining,890.05,INR,SUCCESS,Netbanking
TXN2025008320,1765376003000,BookMyShow,Entertainment,1781.5,INR,SUCCESS,Netbanking
TXN2025008321,2026-04-08T09:05:05Z,Spotify,Entertainment,1902.96,INR,SUCCESS,Netbanking
TXN2025008322,2025-07-23T13:14:12Z,BSES,Utilities,3414.0,INR,SUCCESS,UPI
TXN2025008323,2026-05-04,Jio,Utilities,1914.85,INR,SUCCESS,Credit Card
TXN2025008324,2025-10-24T02:24:27Z,IndiGo,,2344.23,INR,SUCCESS,Credit Card
TXN2025008325,2025-07-09T20:50:46Z,Myntra,Shopping,5832.42,INR,SUCCESS,UPI
TXN2025008326,2026-05-27T00:22:38+05:30,BookMyShow,Entertainment,2384.0,INR,SUCCESS,Credit Card
TXN2025008327,2026-06-05T02:24:02Z,Swiggy,Food & Dining,371.14,INR,FAILED,Credit Card
TXN2025008328,2026-04-02T11:32:34+05:30,Shell,Fuel,2885.64,INR,FAILED,UPI
TXN2025008329,2026-02-10T13:07:57Z,Cult.fit,Health,6253.1,INR,SUCCESS,UPI
TXN2025008330,2025-11-14T07:48:24Z,Apollo Pharmacy,Health,5651.14,INR,SUCCESS,Netbanking
TXN2025008331,2025-12-02T08:52:01Z,Myntra,Shopping,15504.0,INR,SUCCESS,Netbanking
TXN2025008332,2026-06-03T21:34:42+05:30,1mg,Health,523.89,INR,success,UPI
TXN2025008333,2025-08-16T10:59:05+05:30,JioMart,Groceries,3584.0,INR,SUCCESS,Netbanking
TXN2025008334,1754794810000,Airtel,Utilities,2208.98,INR,SUCCESS,Debit Card
TXN2025008335,2026-02-27T07:17:22Z,YouTube Premium,,1190.88,INR,SUCCESS,UPI
TXN2025008336,2026-05-18T02:24:05Z,BPCL,Fuel,2344.74,INR,SUCCESS,Credit Card
TXN2025008337,2025-09-23T19:36:55Z,Nykaa,Shopping,11029.77,INR,SUCCESS,Netbanking
TXN2025008338,2025-12-23T15:54:53+05:30,Shell,Fuel,2568.3,INR,PENDING,Credit Card
TXN2025008339,2026-02-27T05:21:43Z,Rapido,Travel,7043.62,INR,SUCCESS,Netbanking
TXN2025008340,2025-12-21T08:45:48Z,Shell,Fuel,3246.24,INR,SUCCESS,Credit Card
TXN2025008341,2026-07-02T18:52:36Z,upGrad,Education,13653.17,INR,PENDING,Netbanking
